student_id,age,gender,department,semester,income_bracket,internet_access,part_time_job,first_gen_student,prev_cgpa,attendance_pct,study_hours_per_week,assignment_completion_pct,midterm_score,num_backlogs,participation_score,library_hours_per_week,extracurricular_activities,sleep_hours_per_night,stress_level,teacher_interaction,final_cgpa,final_grade,performance
STU02033,21,Male,Business,7,High,1,0,0,6.27,85.5,10.9,80.3,76.1,1,5.6,2.6,5,8.9,2.5,1,7.4,B,Pass
STU02034,21,Male,Business,1,Upper-Middle,1,0,1,8.73,79.6,15.8,71.8,100.0,1,5.1,9.2,3,6.3,3.9,2,8.17,A,Pass
STU02035,24,Male,Civil,5,Upper-Middle,1,0,1,6.81,60.3,8.4,55.5,81.4,1,7.2,1.6,1,7.6,2.8,1,7.34,B,Pass
STU02036,18,Female,Mechanical,5,Lower-Middle,1,1,0,5.59,74.6,4.8,56.8,57.6,3,7.8,1.6,4,6.1,3.5,2,4.89,F,Fail
STU02037,22,Male,Business,7,Low,0,0,1,6.98,88.3,18.5,76.8,86.0,3,9.8,8.2,3,7.5,3.1,2,7.83,B,Pass
STU02038,20,Female,Computer Science,2,Low,1,0,1,9.07,88.5,13.7,80.0,91.7,2,8.4,6.6,0,6.0,5.8,2,8.65,A,Pass
STU02039,23,Male,Computer Science,2,Upper-Middle,1,0,1,7.41,68.4,13.9,62.5,74.5,2,6.3,6.5,3,5.8,5.3,1,7.13,B,Pass
STU02040,24,Male,Computer Science,6,High,1,0,0,7.22,75.1,6.6,81.1,68.1,4,7.5,2.0,0,7.3,3.4,2,6.57,C,Pass
STU02041,23,Female,Civil,6,Middle,1,0,1,9.33,77.7,14.8,71.2,92.7,0,7.0,4.7,5,6.6,4.7,1,9.33,A+,Pass
STU02042,21,Female,Computer Science,5,Low,1,1,0,5.34,71.8,7.3,72.2,66.0,3,6.1,1.9,3,5.8,5.9,2,4.71,F,Fail
STU02043,22,Male,Mechanical,1,Middle,1,1,1,5.53,56.8,9.5,55.4,52.9,5,5.0,3.4,5,6.7,5.3,2,4.11,F,Fail
STU02044,23,Female,Business,8,Lower-Middle,1,0,0,5.1,63.1,0.0,64.6,62.1,1,3.6,1.6,4,5.5,4.6,2,4.33,F,Fail
STU02045,20,Female,Business,3,Middle,1,0,0,7.68,70.4,12.9,54.3,92.4,5,5.4,3.6,3,8.2,4.1,2,6.78,C,Pass
STU02046,21,Female,Mechanical,3,Middle,1,0,1,7.42,78.1,8.4,62.3,77.6,2,6.9,0.9,3,7.1,1.0,1,7.19,B,Pass
STU02047,20,Male,Computer Science,6,Upper-Middle,1,1,1,9.21,83.1,16.4,73.4,100.0,0,3.1,7.7,4,7.0,7.2,0,8.45,A,Pass
STU02048,22,Male,Business,1,Low,1,0,0,7.52,79.0,8.9,70.8,73.3,2,6.2,3.4,0,7.5,5.9,1,6.66,C,Pass
STU02049,23,Female,Mechanical,6,Low,0,1,0,6.67,73.6,7.8,69.2,73.4,0,8.1,4.5,4,6.8,4.8,2,6.55,C,Pass
STU02050,19,Male,Computer Science,8,High,1,0,0,7.2,68.1,10.6,71.9,89.2,3,8.4,3.7,1,5.8,5.9,1,7.05,B,Pass
STU02051,23,Female,Computer Science,3,Lower-Middle,1,1,1,7.35,81.8,8.5,54.8,70.1,0,6.3,4.4,3,7.4,3.6,1,7.09,B,Pass
STU02052,22,Female,Business,7,Low,1,1,1,5.03,64.7,5.6,49.1,39.6,1,5.4,6.2,1,6.5,3.4,1,5.05,D,Pass
STU02053,23,Female,Civil,6,Lower-Middle,1,1,1,10.0,82.1,13.4,71.6,100.0,0,6.0,3.3,4,5.7,2.9,1,8.82,A,Pass
STU02054,24,Female,Business,4,Low,0,0,0,7.88,97.3,7.3,71.1,83.0,0,7.0,2.0,5,6.9,5.3,2,7.52,B,Pass
STU02055,23,Female,Business,7,Middle,1,0,0,7.47,81.2,15.0,100.0,74.6,1,8.8,4.1,4,7.4,1.8,1,8.29,A,Pass
STU02056,18,Male,Mechanical,8,Upper-Middle,1,0,1,8.0,78.8,9.1,72.4,75.6,1,9.4,6.9,2,7.2,2.3,2,7.64,B,Pass
STU02057,23,Female,Mechanical,8,Lower-Middle,0,1,1,8.12,91.9,12.7,74.4,79.6,2,5.1,4.8,1,6.8,4.7,1,7.45,B,Pass
STU02058,23,Male,Electronics,6,Middle,1,0,0,7.02,89.8,13.3,68.7,72.8,5,6.3,6.3,2,8.7,2.9,2,7.0,C,Pass
STU02059,20,Male,Electronics,5,Upper-Middle,1,1,1,6.38,70.7,7.9,57.6,65.3,1,3.7,0.0,1,5.2,6.2,1,6.12,C,Pass
STU02060,19,Female,Electronics,6,Middle,1,1,0,7.98,82.7,10.5,69.9,81.7,3,7.1,4.7,5,7.0,1.0,1,7.05,B,Pass
STU02061,20,Female,Civil,5,High,0,0,0,7.7,70.6,13.1,63.5,78.8,2,5.8,4.4,2,6.9,3.8,2,7.65,B,Pass
STU02062,20,Female,Mechanical,8,High,1,1,0,6.15,69.6,12.6,57.2,64.8,7,7.0,6.9,2,7.3,4.7,1,4.86,F,Fail
STU02063,21,Female,Business,1,Low,1,0,0,9.04,83.6,11.6,67.4,92.0,3,8.2,5.5,1,8.6,1.7,1,8.37,A,Pass
STU02064,18,Male,Electronics,8,Upper-Middle,1,0,0,7.58,79.4,11.7,81.1,84.4,0,7.8,3.9,4,7.2,2.0,1,7.97,B,Pass
STU02065,20,Male,Mechanical,3,Middle,1,0,0,8.15,83.4,8.1,83.9,79.7,1,4.7,5.8,0,7.6,5.4,1,7.15,B,Pass
STU02066,24,Female,Mechanical,7,High,1,0,0,9.01,89.5,13.8,76.2,100.0,1,7.4,7.7,4,8.2,2.2,1,9.54,A+,Pass
STU02067,22,Male,Mechanical,7,Middle,1,1,1,7.23,78.0,11.6,53.4,84.8,2,4.4,6.7,0,7.2,4.7,0,6.87,C,Pass
STU02068,24,Male,Civil,2,High,1,0,0,7.61,68.4,9.7,66.4,64.6,1,9.0,5.0,1,8.3,2.0,1,7.49,B,Pass
STU02069,22,Male,Computer Science,2,Upper-Middle,1,0,0,8.25,73.8,12.1,79.8,93.8,0,6.2,4.2,3,6.7,4.1,1,8.49,A,Pass
STU02070,23,Male,Mechanical,8,Lower-Middle,1,0,0,6.26,66.9,5.3,73.8,70.5,0,4.3,2.9,4,6.5,7.1,1,6.14,C,Pass
STU02071,21,Male,Computer Science,3,Middle,1,1,0,7.27,74.1,11.8,71.8,75.9,1,5.9,3.9,2,5.1,6.1,1,7.02,B,Pass
STU02072,18,Male,Electronics,2,High,1,0,1,7.36,85.2,14.9,85.4,69.8,1,7.6,5.8,4,6.8,1.8,2,8.22,A,Pass
STU02073,24,Male,Mechanical,7,High,1,1,0,5.96,60.5,5.6,56.8,62.5,0,7.1,1.8,1,6.1,3.6,1,5.96,D,Pass
STU02074,18,Male,Civil,6,Low,0,0,1,10.0,87.1,15.1,78.6,100.0,0,9.3,5.3,3,6.9,2.5,2,9.52,A+,Pass
STU02075,24,Female,Business,1,Upper-Middle,1,0,1,5.37,74.5,9.2,57.9,50.8,0,6.8,7.0,3,7.5,3.8,1,6.26,C,Pass
STU02076,23,Male,Mechanical,1,Lower-Middle,1,0,0,5.51,65.2,11.7,62.0,51.6,2,5.8,5.0,4,7.5,5.1,1,5.99,D,Pass
STU02077,22,Male,Civil,3,Low,1,0,0,8.91,88.2,10.3,86.2,90.8,2,8.4,3.5,4,6.9,3.4,0,8.21,A,Pass
STU02078,19,Female,Mechanical,8,Middle,1,1,0,8.13,79.5,12.7,61.8,86.0,2,8.0,3.2,5,6.5,3.7,0,7.33,B,Pass
STU02079,21,Male,Mechanical,2,Lower-Middle,1,0,0,5.87,71.4,9.6,54.2,62.3,0,6.7,3.7,4,7.8,1.0,1,6.31,C,Pass
STU02080,24,Female,Computer Science,6,Upper-Middle,1,1,1,7.99,78.1,12.7,67.8,86.3,1,8.1,5.9,1,5.4,6.3,1,7.94,B,Pass
STU02081,24,Female,Electronics,1,Lower-Middle,1,0,0,9.11,90.9,7.8,72.3,79.2,0,6.6,3.5,0,7.9,3.0,2,8.04,A,Pass
STU02082,23,Male,Electronics,1,Upper-Middle,1,0,0,7.16,63.4,12.8,64.6,76.3,3,6.1,4.8,5,6.4,4.7,1,6.59,C,Pass
STU02083,21,Male,Mechanical,4,Low,0,1,0,10.0,87.1,21.6,67.7,100.0,1,4.3,8.1,0,7.6,4.5,2,9.33,A+,Pass
STU02084,22,Female,Computer Science,8,Lower-Middle,0,1,0,4.96,67.2,7.3,77.5,52.9,1,8.4,3.8,2,6.4,2.5,2,5.85,D,Pass
STU02085,22,Female,Computer Science,4,Lower-Middle,1,0,0,8.1,84.8,10.1,58.0,68.2,1,6.5,5.1,1,7.1,3.4,0,7.28,B,Pass
STU02086,24,Male,Electronics,7,Lower-Middle,1,0,0,8.72,95.5,12.9,89.9,88.5,0,9.9,6.0,5,5.2,2.7,1,9.53,A+,Pass
STU02087,19,Female,Business,1,Low,1,0,0,8.36,78.7,19.0,59.6,87.0,2,5.9,6.6,3,7.7,5.7,1,8.54,A,Pass
STU02088,19,Male,Electronics,3,Lower-Middle,0,0,0,6.93,86.5,13.6,53.9,82.5,0,7.8,4.9,5,7.1,1.0,1,7.83,B,Pass
STU02089,18,Female,Mechanical,5,Middle,1,1,1,6.82,68.8,12.6,63.7,80.8,2,6.5,4.8,2,6.4,2.8,1,7.22,B,Pass
STU02090,21,Male,Computer Science,5,Lower-Middle,0,1,1,7.78,89.5,13.6,71.2,70.0,2,6.6,5.9,3,6.1,3.9,2,7.09,B,Pass
STU02091,21,Female,Mechanical,6,Middle,0,0,0,8.26,87.8,11.5,61.6,95.5,2,8.1,6.1,5,7.6,5.2,2,8.0,B,Pass
STU02092,22,Female,Electronics,1,Middle,0,1,0,7.98,72.6,12.4,46.8,75.6,1,8.5,4.2,3,7.0,4.3,2,6.89,C,Pass
STU02093,18,Female,Computer Science,1,High,1,0,1,8.55,85.2,13.9,71.0,100.0,1,9.9,4.9,4,7.5,1.0,1,9.16,A+,Pass
STU02094,23,Male,Mechanical,7,High,1,0,0,5.88,69.0,10.4,71.1,67.0,4,7.6,2.9,3,8.3,2.6,1,5.87,D,Pass
STU02095,21,Male,Computer Science,1,Middle,1,0,0,6.9,79.5,15.3,73.6,69.2,4,5.2,3.4,5,6.3,5.8,1,6.46,C,Pass
STU02096,18,Male,Computer Science,3,Lower-Middle,1,0,0,5.98,68.1,12.3,61.4,59.2,1,4.3,2.8,3,6.4,8.2,1,5.39,D,Pass
STU02097,18,Male,Computer Science,4,Low,0,0,1,6.7,71.0,6.1,67.4,72.4,1,8.3,1.3,1,7.4,2.6,1,5.79,D,Pass
STU02098,24,Male,Computer Science,1,High,1,0,0,8.52,93.6,14.7,75.9,89.9,2,6.2,4.4,4,7.7,1.8,1,8.05,A,Pass
STU02099,22,Female,Computer Science,1,Low,1,0,1,7.34,75.9,13.9,51.3,82.4,3,7.7,5.9,4,7.5,3.7,2,7.25,B,Pass
STU02100,18,Male,Electronics,7,Lower-Middle,1,0,1,10.0,96.6,18.9,63.8,100.0,1,8.0,5.0,2,5.7,4.1,2,9.74,A+,Pass
STU02101,19,Male,Business,8,Lower-Middle,0,1,1,7.45,75.5,10.0,63.2,72.6,3,8.8,4.0,4,5.0,5.1,1,6.62,C,Pass
STU02102,19,Female,Mechanical,2,Lower-Middle,1,0,1,7.28,89.7,20.3,72.2,91.2,2,8.3,8.3,0,6.8,4.5,2,8.45,A,Pass
STU02103,20,Female,Mechanical,8,Lower-Middle,1,0,0,7.34,71.3,7.8,71.3,90.3,2,6.5,2.1,1,5.2,5.4,1,6.78,C,Pass
STU02104,22,Female,Electronics,7,Upper-Middle,1,1,0,6.37,66.9,6.5,67.7,69.5,1,9.4,2.2,2,6.5,4.1,0,5.98,D,Pass
STU02105,24,Female,Business,8,Low,1,1,1,7.12,87.8,12.0,78.7,63.3,4,8.6,2.6,0,6.1,6.2,2,6.62,C,Pass
STU02106,23,Male,Electronics,7,Middle,0,1,1,8.67,79.8,20.7,65.1,100.0,2,7.8,5.8,3,5.3,4.0,2,8.39,A,Pass
STU02107,20,Male,Computer Science,3,Low,1,0,0,7.35,89.5,9.2,59.9,66.2,3,6.5,5.8,0,6.4,2.4,1,6.89,C,Pass
STU02108,19,Female,Mechanical,6,Low,1,0,1,6.17,78.0,8.5,70.9,81.7,2,5.2,4.3,2,7.1,4.7,0,6.38,C,Pass
STU02109,24,Female,Computer Science,1,High,1,0,0,6.0,68.7,12.2,66.5,62.4,1,6.0,7.9,4,5.5,3.0,2,7.0,B,Pass
STU02110,20,Male,Electronics,7,Lower-Middle,1,0,0,6.61,58.6,10.2,31.3,100.0,1,3.7,2.9,1,6.4,3.4,0,6.65,C,Pass
STU02111,22,Female,Mechanical,7,Upper-Middle,1,1,0,7.3,76.3,10.6,57.5,93.7,0,6.3,6.4,2,5.9,3.3,1,7.74,B,Pass
STU02112,24,Male,Business,2,Middle,1,0,0,8.75,84.6,16.2,63.8,89.5,0,8.4,4.8,0,6.7,1.6,1,8.72,A,Pass
STU02113,22,Male,Mechanical,7,Low,1,0,0,5.46,76.6,8.7,67.2,62.3,2,8.3,2.9,0,6.7,5.2,2,6.47,C,Pass
STU02114,18,Female,Civil,5,High,0,0,0,6.78,86.6,13.7,63.9,86.2,2,6.8,9.2,2,8.4,3.0,1,7.92,B,Pass
STU02115,21,Female,Business,6,Lower-Middle,1,0,0,7.39,71.5,15.6,62.5,93.7,2,10.0,4.4,5,7.9,3.3,2,8.12,A,Pass
STU02116,18,Female,Computer Science,1,High,1,1,0,4.82,70.5,7.6,60.2,60.0,2,8.4,5.6,5,5.6,4.9,1,5.39,D,Pass
STU02117,22,Male,Electronics,1,Lower-Middle,1,0,0,6.12,76.7,10.1,64.4,81.6,2,6.8,4.0,2,6.0,4.1,1,6.35,C,Pass
STU02118,24,Female,Electronics,2,High,1,0,1,6.32,80.2,10.3,60.9,69.6,2,8.7,2.5,5,6.6,4.9,2,6.59,C,Pass
STU02119,19,Male,Electronics,3,Low,1,0,0,6.17,74.8,10.8,58.5,66.6,1,5.9,2.1,2,8.2,2.6,1,6.41,C,Pass
STU02120,23,Male,Electronics,1,Middle,1,0,0,7.45,61.7,12.1,46.2,78.6,1,6.5,4.8,4,4.9,4.9,1,6.81,C,Pass
STU02121,19,Female,Business,5,Upper-Middle,1,0,0,6.99,73.7,11.0,68.0,85.7,1,6.1,2.6,2,7.1,2.8,1,7.49,B,Pass
STU02122,24,Female,Civil,1,High,1,0,0,6.48,63.1,13.5,63.6,79.7,3,4.3,4.6,3,6.7,6.8,2,6.27,C,Pass
STU02123,18,Female,Mechanical,5,High,0,0,1,7.76,77.2,17.1,58.6,93.4,0,7.7,3.3,1,8.2,2.6,0,8.45,A,Pass
STU02124,23,Female,Electronics,6,Upper-Middle,1,1,0,9.44,95.0,11.4,92.2,100.0,0,7.7,4.9,1,7.2,4.3,1,9.65,A+,Pass
STU02125,24,Female,Business,6,High,1,1,1,9.33,89.1,15.7,70.3,81.0,0,7.6,3.4,3,4.7,4.0,1,8.31,A,Pass
STU02126,22,Female,Business,4,Lower-Middle,0,1,0,4.7,72.7,4.3,78.9,53.9,2,6.6,2.2,0,7.4,4.9,1,4.29,F,Fail
STU02127,19,Male,Business,4,Lower-Middle,1,1,0,7.95,82.5,12.0,63.1,88.1,0,5.8,2.5,0,4.0,7.0,0,7.25,B,Pass
STU02128,22,Male,Computer Science,5,Lower-Middle,1,0,0,6.97,64.5,12.1,38.4,95.0,0,8.6,6.5,0,7.6,1.0,2,7.89,B,Pass
STU02129,23,Male,Mechanical,3,Middle,1,0,0,7.4,56.8,13.8,58.1,68.5,3,6.2,2.0,0,7.7,3.5,1,6.47,C,Pass
STU02130,23,Male,Computer Science,1,Middle,0,0,0,6.68,74.6,10.0,67.2,89.1,0,6.3,3.6,4,8.7,3.1,0,7.21,B,Pass
STU02131,19,Female,Electronics,7,Middle,0,1,0,7.35,75.1,6.0,65.4,74.7,0,4.8,3.6,3,6.4,4.3,1,7.66,B,Pass
STU02132,22,Male,Computer Science,1,Lower-Middle,1,1,0,7.4,69.2,8.9,55.1,82.7,2,8.6,4.2,1,5.5,6.2,2,6.62,C,Pass
STU02133,20,Male,Mechanical,4,Upper-Middle,1,1,0,6.45,58.6,12.6,54.8,91.4,0,7.3,2.9,3,5.2,2.9,0,7.17,B,Pass
STU02134,22,Male,Civil,8,Lower-Middle,0,0,1,6.03,64.3,0.8,53.5,62.9,0,6.2,0.0,1,8.5,2.4,1,5.0,D,Pass
STU02135,23,Female,Computer Science,7,Lower-Middle,1,1,0,6.62,71.5,13.8,59.9,81.5,1,4.7,6.3,0,7.9,2.6,2,6.72,C,Pass
STU02136,22,Male,Electronics,5,Middle,0,0,0,7.5,82.8,13.6,78.1,86.7,1,9.6,4.9,4,6.6,4.7,0,7.45,B,Pass
STU02137,24,Female,Mechanical,7,Upper-Middle,1,0,0,7.98,81.4,16.9,70.7,87.3,0,6.5,4.5,2,7.0,2.3,0,8.98,A,Pass
STU02138,18,Male,Electronics,8,Upper-Middle,1,0,0,8.31,94.4,13.0,82.7,89.8,0,6.7,6.1,2,8.4,1.0,1,9.33,A+,Pass
STU02139,20,Male,Computer Science,1,Middle,1,0,0,6.56,64.5,3.9,56.4,58.0,4,6.2,1.3,5,7.8,4.1,2,4.74,F,Fail
STU02140,21,Female,Electronics,1,Lower-Middle,1,0,1,7.57,84.9,13.4,67.5,84.2,0,7.8,4.0,0,6.8,3.4,0,7.76,B,Pass
STU02141,24,Female,Civil,3,Middle,1,0,1,8.45,82.6,17.7,58.0,73.5,1,6.9,5.0,0,6.2,5.8,2,7.84,B,Pass
STU02142,18,Male,Computer Science,2,Low,1,0,0,8.72,89.1,17.2,69.8,100.0,0,2.4,5.0,3,6.2,6.8,1,9.14,A+,Pass
STU02143,21,Female,Computer Science,7,Middle,1,0,0,7.12,72.1,9.3,30.1,74.9,3,7.0,2.6,4,8.0,3.1,1,5.89,D,Pass
STU02144,19,Female,Electronics,4,Middle,1,1,0,6.91,83.1,11.1,64.0,73.2,1,8.5,4.8,4,5.8,1.8,1,6.9,C,Pass
STU02145,21,Male,Business,8,Low,0,0,1,7.45,79.6,10.3,66.9,82.1,3,5.6,6.4,3,6.6,2.6,2,6.73,C,Pass
STU02146,24,Female,Civil,8,Lower-Middle,1,0,0,5.71,63.1,6.0,63.5,46.5,2,8.5,0.7,4,7.6,1.0,1,5.1,D,Pass
STU02147,22,Female,Civil,8,High,1,1,0,6.95,74.6,13.8,62.1,99.4,2,8.0,4.6,4,6.3,3.6,1,7.76,B,Pass
STU02148,24,Female,Electronics,4,High,0,1,0,8.17,78.9,9.7,70.8,84.0,0,7.6,3.7,2,6.6,2.8,1,7.07,B,Pass
STU02149,21,Female,Mechanical,2,Middle,1,0,1,8.03,84.1,10.4,48.7,83.3,1,5.7,4.8,4,6.7,4.0,0,7.44,B,Pass
STU02150,23,Female,Computer Science,1,Low,1,0,0,6.85,64.8,7.4,58.3,62.0,1,6.7,4.7,0,6.6,4.3,0,5.91,D,Pass
STU02151,18,Female,Mechanical,3,Lower-Middle,1,0,0,7.48,77.2,7.5,49.5,77.1,0,7.4,3.0,2,6.3,6.9,0,6.7,C,Pass
STU02152,18,Female,Business,3,Middle,1,0,1,6.13,73.8,9.7,52.2,82.5,5,6.6,3.0,0,7.7,4.3,1,5.86,D,Pass
STU02153,21,Female,Mechanical,4,High,0,0,0,8.11,80.8,16.7,66.6,100.0,0,8.4,6.9,0,7.1,3.3,0,8.58,A,Pass
STU02154,18,Female,Business,3,Low,1,1,1,7.1,86.3,10.6,84.5,86.1,5,6.8,1.7,3,6.5,1.7,2,6.58,C,Pass
STU02155,23,Female,Civil,8,Upper-Middle,1,0,0,6.84,80.4,6.2,72.0,75.6,1,6.6,0.0,5,6.0,4.5,2,6.59,C,Pass
STU02156,24,Female,Computer Science,6,Low,1,1,1,6.73,73.6,13.0,64.3,73.8,1,5.7,8.8,4,6.9,5.5,0,7.18,B,Pass
STU02157,18,Male,Business,2,High,1,1,1,7.12,77.3,16.3,66.2,70.0,0,6.2,4.7,4,6.5,4.8,1,7.67,B,Pass
STU02158,21,Female,Computer Science,1,Middle,1,1,0,6.62,75.5,8.3,58.1,68.9,1,6.5,2.9,4,6.9,2.3,0,6.54,C,Pass
STU02159,20,Female,Mechanical,6,Upper-Middle,1,0,1,8.06,83.5,11.7,64.7,84.1,1,6.9,5.3,4,7.3,3.0,0,8.09,A,Pass
STU02160,20,Male,Computer Science,2,Lower-Middle,1,1,0,6.69,58.8,11.9,59.6,86.3,3,5.6,5.1,2,6.5,4.5,1,6.02,C,Pass
STU02161,19,Female,Computer Science,5,Middle,1,0,1,9.27,83.9,20.4,56.5,100.0,0,8.6,8.5,1,5.2,3.7,1,10.0,A+,Pass
STU02162,18,Male,Electronics,7,Lower-Middle,1,0,0,9.1,73.6,13.7,70.1,100.0,1,8.9,6.5,0,8.1,1.5,2,8.61,A,Pass
STU02163,24,Male,Electronics,4,Low,1,0,1,6.04,80.4,5.1,64.4,74.4,1,5.1,0.4,5,5.7,1.8,1,6.16,C,Pass
STU02164,21,Female,Mechanical,8,High,1,0,0,7.29,76.0,13.5,73.8,77.9,3,9.0,6.9,5,8.0,1.3,1,7.25,B,Pass
STU02165,18,Male,Mechanical,3,High,1,1,1,6.35,70.2,12.1,71.7,55.4,3,7.5,5.4,1,6.1,4.4,1,5.35,D,Pass
STU02166,22,Female,Computer Science,5,High,1,0,0,6.78,81.1,10.6,51.9,88.7,1,5.7,4.7,1,5.4,6.4,0,6.8,C,Pass
STU02167,23,Female,Computer Science,3,Middle,1,0,1,9.8,92.4,14.9,69.6,100.0,0,7.1,6.1,1,6.9,3.8,2,9.44,A+,Pass
STU02168,18,Male,Mechanical,6,Upper-Middle,1,0,1,6.8,65.0,13.6,50.4,65.0,1,6.7,1.7,2,5.5,6.3,0,6.71,C,Pass
STU02169,18,Male,Electronics,1,Low,1,0,0,7.67,77.8,13.9,48.5,100.0,2,4.4,4.9,1,8.1,3.7,2,8.18,A,Pass
STU02170,20,Male,Civil,1,Lower-Middle,1,0,1,7.9,76.8,10.5,55.8,87.7,2,6.7,2.7,2,6.5,2.8,0,7.16,B,Pass
STU02171,23,Female,Civil,1,Lower-Middle,1,1,1,5.9,55.5,8.9,77.7,67.5,2,6.6,2.0,3,5.2,4.2,1,5.17,D,Pass
STU02172,21,Female,Business,8,Middle,1,0,0,6.09,64.9,5.1,65.0,79.0,1,5.1,1.8,3,7.7,4.6,2,5.6,D,Pass
STU02173,18,Female,Civil,3,Middle,1,0,0,5.63,66.7,10.3,79.2,78.9,0,4.1,5.3,5,7.0,4.2,0,7.0,B,Pass
STU02174,20,Male,Electronics,5,Low,1,0,0,6.05,69.3,8.3,69.9,72.9,3,6.8,3.9,3,7.5,2.5,1,6.22,C,Pass
STU02175,19,Female,Civil,1,Middle,0,0,0,4.0,48.1,3.7,41.5,49.2,2,8.7,2.8,2,6.9,1.0,2,3.92,F,Fail
STU02176,23,Female,Electronics,5,Upper-Middle,1,0,0,7.91,88.8,12.7,69.4,92.7,1,6.4,4.1,2,8.2,1.9,0,7.9,B,Pass
STU02177,20,Female,Electronics,3,Middle,1,0,0,9.87,88.5,16.9,79.0,100.0,0,6.4,6.6,0,6.6,3.5,1,9.96,A+,Pass
STU02178,20,Male,Civil,8,Low,1,1,0,7.39,77.3,14.5,70.7,83.9,2,6.6,5.0,1,4.6,4.4,0,6.9,C,Pass
STU02179,24,Female,Electronics,6,Lower-Middle,1,0,0,5.36,70.0,9.5,56.2,53.2,0,8.9,5.3,4,5.9,2.3,1,6.04,C,Pass
STU02180,20,Female,Civil,8,Lower-Middle,1,0,0,6.36,65.5,9.3,44.2,66.7,3,3.8,4.8,4,7.4,6.7,0,5.48,D,Pass
STU02181,24,Female,Business,5,Lower-Middle,1,0,1,6.6,76.7,12.5,98.9,72.2,3,8.0,5.0,1,6.3,4.7,2,6.26,C,Pass
STU02182,18,Male,Business,8,Middle,0,1,1,5.88,66.4,10.0,58.5,60.6,1,5.6,2.8,4,7.5,7.1,0,5.84,D,Pass
STU02183,18,Female,Business,8,Middle,1,0,0,8.32,74.4,12.4,61.4,90.7,1,6.1,5.1,4,5.8,2.3,0,8.61,A,Pass
STU02184,19,Female,Electronics,6,Upper-Middle,1,0,1,8.25,85.9,13.1,72.6,86.5,0,5.8,5.3,4,8.0,3.9,1,8.41,A,Pass
STU02185,22,Male,Electronics,3,Middle,1,1,1,5.7,80.4,8.0,65.8,68.1,2,6.6,3.6,5,5.8,3.9,1,5.84,D,Pass
STU02186,22,Female,Mechanical,3,Upper-Middle,1,0,1,8.14,86.5,14.8,73.1,74.7,5,5.9,4.7,2,8.3,3.3,1,6.98,C,Pass
STU02187,22,Female,Electronics,4,Lower-Middle,1,0,0,9.18,93.3,14.3,88.9,97.5,0,6.9,4.3,2,7.5,6.2,0,9.25,A+,Pass
STU02188,24,Male,Mechanical,8,Middle,1,0,0,9.67,84.2,15.2,69.3,100.0,0,3.5,6.0,2,7.2,2.0,2,8.96,A,Pass
STU02189,23,Male,Civil,3,Upper-Middle,1,0,1,10.0,77.2,22.9,54.7,100.0,0,4.3,6.6,1,7.7,3.3,1,9.35,A+,Pass
STU02190,23,Female,Civil,3,Lower-Middle,1,0,1,6.03,82.1,11.9,67.6,68.7,1,7.6,4.2,3,8.2,1.7,1,6.9,C,Pass
STU02191,19,Male,Electronics,2,Low,1,0,1,10.0,100.0,14.7,75.4,89.8,1,9.9,6.3,5,6.9,2.0,0,9.53,A+,Pass
STU02192,23,Female,Computer Science,1,High,1,0,1,6.74,86.0,12.2,85.9,80.1,1,10.0,5.3,5,5.1,1.0,1,7.57,B,Pass
STU02193,22,Male,Electronics,4,Lower-Middle,1,0,0,6.43,69.5,10.2,73.4,78.2,2,7.9,2.3,4,8.2,4.7,2,6.22,C,Pass
STU02194,22,Female,Computer Science,7,Upper-Middle,1,0,0,7.63,68.9,13.4,62.4,90.0,1,5.7,5.5,0,6.7,6.2,1,7.38,B,Pass
STU02195,20,Male,Business,4,Low,1,1,0,6.44,63.7,10.3,45.4,82.3,0,3.2,7.1,2,8.8,4.7,0,6.31,C,Pass
STU02196,23,Female,Electronics,4,Upper-Middle,0,1,0,7.72,65.1,16.0,46.8,91.0,0,7.1,6.8,5,5.6,2.5,1,8.11,A,Pass
STU02197,18,Female,Computer Science,7,Lower-Middle,1,1,1,5.48,66.6,9.0,60.1,67.5,2,4.1,3.3,5,5.8,5.7,1,4.28,F,Fail
STU02198,18,Female,Computer Science,2,Low,1,0,0,6.89,87.3,10.6,75.7,77.4,0,6.2,6.1,0,7.7,4.8,2,7.25,B,Pass
STU02199,20,Female,Mechanical,8,Middle,1,0,0,8.87,83.2,17.9,66.2,100.0,2,8.5,9.7,4,7.8,3.4,0,9.52,A+,Pass
STU02200,20,Male,Mechanical,6,Lower-Middle,1,0,1,7.13,78.0,12.0,62.0,63.6,1,7.3,5.9,5,7.4,3.3,1,6.97,C,Pass
